n|d,2,3,4,5,6,7,8,9,10,11,12
2,0,,,,,,,,,,
3,0,0,,,,,,,,,
4,2,0,0,,,,,,,,
5,2,0,0,0,,,,,,,
6,4,0,0,0,0,,,,,,
7,4,1,0,0,0,0,,,,,
8,4,1,0,0,0,0,0,,,,
9,5,1,0,0,0,0,0,0,,,
10,6,2,0,0,0,0,0,0,0,,
11,7,3,0,0,0,0,0,0,0,0,
12,8,4,2,0,0,0,0,0,0,0,0
13,9,5,3,0,0,0,0,0,0,0,0
14,9,6,3,0,0,0,0,0,0,0,0
15,9,6,4,1,0,0,0,0,0,0,0
16,10,6,5,1,0,0,0,0,0,0,0
17,11,7,5,1,0,0,0,0,0,0,0
18,12,8,6,2,0,0,0,0,0,0,0
19,13,9,6,3,0,0,0,0,0,0,0
20,14,9,8,4,2,0,0,0,0,0,0
21,14,9,8,4,2,0,0,0,0,0,0
22,14,10,8,4,3,0,0,0,0,0,0
23,15,11,9,5,3,0,0,0,0,0,0
24,16,12,10,6,4,0,0,0,0,0,0
25,17,12,11,7,5,1,0,0,0,0,0
26,18,13,11,7,6,2,0,0,0,0,0
27,19,14,12,7,6,2,0,0,0,0,0
28,19,14,12,8,6,3,0,0,0,0,0
29,19,15,13,9,7,3,1,0,0,0,0
30,20,16,14,10,8,4,2,0,0,0,0
31,21,17,15,10,9,5,3,0,0,0,0
32,22,17,15,11,9,5,3,0,0,0,0
33,23,18,16,11,9,6,4,0,0,0,0
34,24,18,17,12,10,6,4,1,0,0,0
35,24,19,17,13,11,7,5,1,0,0,0
36,24,20,18,13,12,8,6,2,0,0,0
37,25,21,19,14,12,8,6,3,0,0,0
38,26,21,20,15,13,9,7,4,0,0,0
39,27,22,20,15,14,9,7,4,1,0,0
40,28,23,21,16,14,10,8,4,2,0,0
41,29,23,22,17,15,11,9,5,3,0,0
42,29,24,22,17,16,11,9,6,4,0,0
43,29,25,23,18,16,12,10,6,4,0,0
44,30,26,24,19,17,13,11,7,5,1,0
45,31,26,25,19,18,13,12,7,6,1,0
46,32,27,26,20,18,14,12,8,6,2,0
47,33,28,26,21,19,15,13,9,7,3,0
48,34,29,27,22,20,15,14,9,7,4,0
49,34,29,28,22,21,16,14,10,8,4,1
50,34,30,28,23,21,17,15,11,9,5,3
51,35,31,29,24,22,17,16,11,9,6,3
52,36,32,30,25,23,18,16,12,10,6,4
53,37,32,31,25,24,19,17,13,11,7,5
54,38,33,32,26,24,19,18,13,12,7,6
55,39,34,32,27,25,20,18,14,12,8,6
56,39,35,33,28,26,21,19,15,13,9,7
57,39,36,34,28,27,22,20,15,13,10,7
58,40,36,35,29,27,22,20,16,14,11,8
59,41,37,36,30,28,23,21,17,15,12,9
60,42,38,36,31,29,24,22,17,16,14,11
61,43,39,37,31,30,24,23,18,16,15,12
62,44,40,38,32,30,25,23,19,18,16,13
63,44,41,39,33,31,26,24,19,18,17,14
64,44,41,40,34,32,27,25,20,20,18,15
65,45,42,41,34,33,27,26,21,20,19,16
66,46,43,41,35,33,28,26,22,21,19,18
67,47,43,42,36,34,29,27,23,22,20,19
68,48,44,43,36,35,30,28,24,23,20,19
69,49,45,43,37,35,30,29,24,23,21,19
70,49,46,44,38,36,31,29,24,24,22,21
71,49,47,45,39,37,32,30,26,25,22,22
72,50,48,46,40,38,33,31,27,25,24,22
73,51,48,47,40,39,33,32,27,26,24,23
74,52,49,48,41,39,34,32,28,26,25,24
75,53,49,48,42,40,35,33,28,28,25,25
76,54,50,49,43,41,36,34,29,28,26,25
77,54,51,49,43,41,36,35,30,28,26,25
78,54,52,50,44,42,37,35,30,29,27,26
79,55,53,51,45,43,38,36,31,30,27,26
80,56,54,52,46,44,39,37,32,30,28,26
81,57,54,53,46,45,39,38,32,31,28,27
82,58,54,54,47,45,40,38,33,32,29,28
83,59,55,54,48,46,41,39,34,33,30,28
84,59,56,55,49,47,42,40,35,34,30,30
85,59,57,55,49,47,42,41,36,34,31,30
86,60,58,56,50,48,43,42,36,34,33,30
87,61,59,57,51,49,44,42,37,36,33,31
88,62,60,58,52,50,45,43,37,36,33,32
89,63,60,59,52,51,45,44,38,37,34,33
90,64,60,60,53,51,46,44,39,38,35,35
91,64,61,60,54,52,47,45,40,39,37,36
92,64,62,61,54,53,48,46,41,40,38,37
93,65,63,61,55,53,49,47,42,42,38,38
94,66,64,62,56,54,49,48,43,43,40,39
95,67,65,63,57,55,50,48,45,44,41,40
96,68,65,64,58,56,51,49,45,44,41,41
97,69,66,65,58,56,51,50,47,46,43,42
98,69,66,65,59,57,52,50,48,47,44,44
99,69,67,66,60,58,53,51,48,48,46,44
100,70,68,67,60,58,54,52,49,49,46,46
