n|d,2,3,4,5,6,7,8,9,10,11,12
2,0,,,,,,,,,,
3,0,0,,,,,,,,,
4,2,0,0,,,,,,,,
5,2,0,0,0,,,,,,,
6,4,0,0,0,0,,,,,,
7,4,1,0,0,0,0,,,,,
8,4,1,0,0,0,0,0,,,,
9,5,1,0,0,0,0,0,0,,,
10,6,2,0,0,0,0,0,0,0,,
11,7,3,0,0,0,0,0,0,0,0,
12,8,4,2,0,0,0,0,0,0,0,0
13,8,5,3,0,0,0,0,0,0,0,0
14,8,5,3,0,0,0,0,0,0,0,0
15,9,5,3,1,0,0,0,0,0,0,0
16,10,6,4,1,0,0,0,0,0,0,0
17,11,7,5,1,0,0,0,0,0,0,0
18,12,7,6,2,0,0,0,0,0,0,0
19,12,8,6,3,0,0,0,0,0,0,0
20,12,8,7,3,2,0,0,0,0,0,0
21,13,9,7,4,2,0,0,0,0,0,0
22,14,10,8,4,2,0,0,0,0,0,0
23,15,11,9,5,3,0,0,0,0,0,0
24,16,11,10,5,4,0,0,0,0,0,0
25,16,12,10,6,4,1,0,0,0,0,0
26,16,12,11,6,5,2,0,0,0,0,0
27,17,13,11,7,5,2,0,0,0,0,0
28,18,14,12,8,6,3,0,0,0,0,0
29,19,14,13,8,7,3,1,0,0,0,0
30,20,15,13,9,8,4,2,0,0,0,0
31,20,15,14,10,8,4,3,0,0,0,0
32,20,16,14,10,8,5,3,0,0,0,0
33,21,17,15,11,9,5,3,0,0,0,0
34,22,18,16,11,10,6,4,1,0,0,0
35,23,18,17,12,10,6,5,1,0,0,0
36,24,19,17,13,11,7,5,1,0,0,0
37,24,19,18,13,12,8,6,3,0,0,0
38,24,20,19,14,12,8,6,3,0,0,0
39,25,21,19,15,13,9,7,4,1,0,0
40,26,22,20,15,14,9,8,4,2,0,0
41,27,22,21,16,14,10,8,5,3,0,0
42,28,23,21,17,15,11,9,5,4,0,0
43,28,24,22,17,16,11,10,6,4,0,0
44,28,25,23,18,16,12,10,6,5,1,0
45,29,25,24,19,17,13,11,7,5,1,0
46,30,26,24,20,18,13,12,8,6,1,0
47,31,27,25,20,19,14,12,8,6,2,0
48,32,28,26,21,19,15,13,9,7,3,0
49,32,28,27,22,20,15,14,9,8,4,1
50,32,29,28,22,21,16,14,10,9,4,2
51,33,30,29,23,21,17,15,11,9,5,3
52,34,31,29,24,22,17,16,11,9,6,4
53,35,31,30,24,23,18,16,12,10,6,5
54,36,32,31,25,23,19,17,13,11,7,5
55,36,33,31,26,24,19,18,13,12,7,6
56,36,34,32,27,25,20,18,14,12,8,6
57,37,35,33,27,25,21,19,15,13,9,7
58,38,35,34,28,26,22,20,15,14,11,8
59,39,36,35,29,27,22,21,16,14,12,9
60,40,36,35,29,28,23,21,17,15,13,11
61,40,37,36,30,28,24,22,17,16,14,12
62,40,38,36,31,29,24,23,18,17,15,13
63,41,39,37,32,30,25,23,19,18,16,14
64,42,40,38,32,31,26,24,19,19,17,15
65,43,40,39,33,31,26,25,20,20,18,16
66,44,40,40,34,32,27,26,21,20,19,18
67,44,41,40,35,33,28,26,21,21,20,19
68,44,42,41,35,33,29,27,22,22,20,19
69,45,43,41,36,34,29,28,23,23,21,19
70,46,44,42,36,35,30,28,24,24,22,20
71,47,45,43,37,35,31,29,25,24,22,22
72,48,45,44,38,36,32,30,25,25,23,22
73,48,45,45,39,37,32,31,25,25,23,23
74,48,46,45,40,38,33,31,26,26,24,24
75,49,47,46,40,38,34,32,27,27,24,24
76,50,48,46,41,39,34,33,29,28,25,24
77,51,49,47,41,40,35,33,30,28,26,25
78,52,49,48,42,40,36,34,30,29,26,26
79,52,50,49,43,41,37,35,30,29,27,26
80,52,50,49,44,42,37,36,31,30,28,26
81,53,51,50,44,43,38,36,31,31,28,26
82,54,52,51,45,43,39,37,32,31,29,28
83,55,53,51,45,44,39,38,32,31,29,28
84,56,53,52,46,44,40,38,34,32,30,29
85,56,54,53,47,45,41,39,34,33,31,29
86,56,54,53,48,46,42,40,34,34,31,30
87,57,55,54,49,47,42,41,35,35,32,30
88,58,56,55,49,47,43,41,36,35,33,31
89,59,57,55,50,48,43,42,37,36,33,33
90,60,57,56,50,49,44,42,39,37,34,34
91,60,58,57,51,49,45,43,39,38,36,35
92,60,59,58,52,50,46,44,40,39,37,35
93,61,59,58,53,51,46,45,41,41,38,37
94,62,60,59,53,51,47,45,42,42,39,38
95,63,61,60,54,52,47,46,43,42,40,39
96,64,62,60,55,53,48,47,44,43,41,40
97,64,62,61,55,54,49,47,45,45,41,41
98,64,63,62,56,54,50,48,46,46,43,43
99,65,64,63,57,55,50,49,47,46,44,44
100,66,65,63,57,56,51,49,48,47,45,45
