n|d,2,3,4,5,6,7,8,9,10,11,12
10,8,2,0,0,0,0,0,0,0,,
11,8,3,0,0,0,0,0,0,0,0,
12,8,4,2,0,0,0,0,0,0,0,0
13,9,5,3,0,0,0,0,0,0,0,0
14,10,6,3,0,0,0,0,0,0,0,0
15,11,7,4,1,0,0,0,0,0,0,0
16,12,7,6,1,0,0,0,0,0,0,0
17,13,7,6,1,0,0,0,0,0,0,0
18,14,8,6,2,0,0,0,0,0,0,0
19,15,9,7,3,0,0,0,0,0,0,0
20,16,10,8,4,2,0,0,0,0,0,0
21,17,11,9,4,3,0,0,0,0,0,0
22,17,12,10,5,3,0,0,0,0,0,0
23,17,13,11,5,3,1,0,0,0,0,0
24,18,14,12,6,4,1,0,0,0,0,0
25,19,15,13,7,5,1,0,0,0,0,0
26,20,15,13,8,6,2,0,0,0,0,0
27,21,15,14,9,7,2,0,0,0,0,0
28,22,16,15,10,8,3,0,0,0,0,0
29,23,17,15,11,8,4,1,0,0,0,0
30,24,18,16,11,10,4,3,0,0,0,0
31,25,19,17,11,10,5,3,0,0,0,0
32,26,20,18,12,10,6,4,0,0,0,0
33,26,20,19,13,11,7,5,1,0,0,0
34,26,21,19,14,12,8,6,1,0,0,0
35,27,21,20,15,13,8,6,1,0,0,0
36,28,22,21,16,14,9,7,2,0,0,0
37,29,23,21,17,15,9,7,3,0,0,0
38,30,24,22,17,16,10,8,4,2,0,0
39,31,25,23,18,16,11,9,5,3,1,0
40,32,26,24,18,17,12,10,5,4,2,0
41,33,27,25,19,17,13,11,6,4,3,0
42,34,28,26,20,18,14,11,7,5,4,0
43,35,28,27,21,19,14,12,7,5,5,0
44,35,29,27,22,20,15,13,8,6,6,0
45,35,30,28,23,21,15,14,9,7,6,0
46,36,30,29,23,22,16,14,10,8,7,0
47,37,31,29,24,22,17,15,11,9,8,0
48,38,32,30,24,23,18,16,11,10,9,3
49,39,33,31,25,23,19,17,12,10,10,3
50,40,34,32,26,24,19,18,12,11,11,4
51,41,35,33,27,25,20,18,13,12,12,5
52,42,35,34,28,26,21,19,14,13,13,6
53,43,36,34,29,27,21,20,15,14,14,7
54,44,37,35,29,28,22,20,16,15,15,9
55,44,37,36,30,28,23,21,16,15,15,10
56,44,38,37,31,29,24,22,17,16,16,11
57,45,39,37,31,30,25,23,18,16,16,12
58,46,40,38,32,30,25,24,18,18,17,13
59,47,41,39,33,31,26,24,19,18,17,15
60,48,42,40,34,32,26,25,20,19,18,15
61,49,43,41,35,33,27,25,21,19,18,16
62,50,43,41,36,34,28,26,22,20,18,18
63,51,44,42,36,35,29,27,22,21,19,18
64,52,45,43,37,35,30,28,23,21,20,19
65,53,46,44,38,36,31,29,23,22,20,19
66,53,46,45,38,37,31,30,24,22,20,19
67,53,47,45,39,37,32,30,25,23,20,20
68,54,48,46,40,38,33,31,26,24,20,20
69,55,49,47,41,39,33,32,27,25,21,20
70,56,50,48,42,40,34,32,27,26,22,21
71,57,50,49,43,41,35,33,28,26,22,22
72,58,51,50,43,41,36,34,29,27,24,22
73,59,52,50,44,42,37,35,29,28,24,23
74,60,53,51,45,43,37,36,30,28,25,24
75,61,54,52,45,44,38,36,31,29,25,25
76,62,54,53,46,44,39,37,32,30,26,25
77,62,55,53,47,45,39,38,33,31,27,25
78,62,56,54,48,46,40,38,33,32,27,26
79,63,57,55,49,47,41,39,34,32,29,27
80,64,58,56,49,48,42,40,35,33,29,28
81,65,59,57,50,48,43,41,35,33,30,28
82,66,59,58,51,49,43,42,36,34,30,29
83,67,60,59,52,50,44,42,37,35,31,30
84,68,61,59,53,51,45,43,38,36,32,30
85,69,62,60,53,52,46,44,38,37,33,31
86,70,63,61,54,53,46,45,39,37,33,33
87,71,64,62,55,53,47,45,40,38,34,33
88,71,65,63,56,54,48,46,41,39,35,34
89,71,65,64,57,55,49,47,41,40,36,35
90,72,66,65,58,56,50,48,42,40,37,36
91,73,67,65,58,57,50,49,43,41,38,38
92,74,68,66,59,57,51,49,44,42,39,38
93,75,69,67,60,58,52,50,44,44,41,40
94,76,70,68,61,59,53,51,46,45,42,41
95,77,71,69,62,60,53,52,46,46,42,41
96,78,72,70,62,61,54,52,48,46,43,42
97,79,72,71,63,62,55,53,49,48,44,44
98,80,73,72,64,62,56,54,49,49,46,44
99,80,74,73,65,63,57,55,50,50,46,45
100,80,75,73,66,64,58,56,52,51,48,47
